packet_id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,duration,syn_flag,ack_flag,fin_flag,failed_logins,packet_rate,label
2021,1763243853.7095523,13,63,31973,53,1,441,1.1385995422640705,0,2,1,0,28.033754923304603,benign
9055,1763242925.107552,189,208,3060,22,0,382,1.0888472405461103,1,2,1,19,26.086445916921786,malicious
953,1763243006.1742196,47,110,4295,22,1,951,2.6117647598057814,1,2,0,0,48.26983346259458,benign
5360,1763245284.9319775,229,99,30801,25,0,393,1.361365567296266,0,0,0,0,20.02158097579556,benign
3858,1763243524.8407953,154,74,60048,443,1,473,2.86926720563126,1,2,1,0,34.32138431236035,benign
5862,1763245225.1143415,7,135,14240,80,0,1222,4.082072448444824,1,2,1,0,41.06055039093011,benign
3146,1763244081.2365084,127,67,9021,25,0,1374,4.458001652873837,0,1,0,0,5.013361622649941,benign
3306,1763243378.9936638,172,187,51996,80,1,382,2.955157735146457,0,2,1,0,3.103415508147445,benign
3007,1763243390.53134,79,247,7642,21,0,989,3.377122935263666,1,1,1,0,17.852457131051818,benign
9002,1763242989.6406777,44,208,29115,22,0,389,1.3517488836576987,2,1,1,13,57.715815058307165,malicious
7771,1763242942.9621332,1,208,25883,443,0,50,0.07091881436277314,9,1,0,0,1087.6918452213963,malicious
7439,1763242923.9641976,29,209,27427,80,0,57,0.0769948223464389,16,0,0,0,796.3210692485495,malicious
7943,1763242956.2497318,18,204,43075,443,0,46,0.005880461965778607,17,1,0,0,1746.9864612691988,malicious
9239,1763243023.7819462,175,209,22150,22,0,147,1.1478142272419802,1,2,1,5,95.71441172745256,malicious
1057,1763243062.1108606,15,69,46540,22,1,637,3.9898321350525205,0,1,0,0,27.333429991390542,benign
3155,1763243319.1535873,82,96,53863,25,1,1247,4.94922653009239,1,0,1,0,34.37083530997283,benign
3788,1763243883.0261915,24,120,62153,22,1,205,2.2970631755260627,1,1,1,0,36.19262459605033,benign
9190,1763243127.8456728,25,201,17238,21,0,245,1.2118560955512674,2,1,0,9,18.16113234760803,malicious
7826,1763242939.0896828,11,209,22748,80,0,66,0.0497753163590922,5,1,0,0,1212.4890050913375,malicious
7540,1763242924.2198164,35,204,6677,80,0,55,0.06657742847869068,16,1,0,0,595.4536126639889,malicious
7232,1763242925.1843665,27,209,29064,443,0,46,0.04845711474817762,13,0,0,0,1001.8931205352633,malicious
765,1763243201.9751415,15,211,5679,53,0,435,1.5757603762870582,1,2,0,0,44.54857932387683,benign
5020,1763245293.4149952,163,39,53482,80,0,1158,4.088472376474076,0,0,0,0,8.10665742047224,benign
4904,1763245115.7692196,212,183,49489,25,1,859,4.8105092343164495,1,2,0,0,46.10373699024199,benign
8094,1763243000.8492215,248,208,58575,16731,0,44,0.021155936476135305,1,0,0,0,163.2505077446606,malicious
6844,1763245410.0400708,47,185,57913,25,0,1316,3.805086357604824,0,1,1,0,32.17298826677058,benign
2166,1763243103.0915265,225,223,41639,443,0,135,2.6848770260055335,0,0,1,0,49.51736667886695,benign
1863,1763242995.4574072,19,164,28146,53,1,1230,4.349992973040352,0,2,0,0,35.62769771456663,benign
7851,1763242992.909451,49,202,49659,80,0,87,0.0800470782917724,15,0,0,0,1679.073905970675,malicious
9124,1763243010.4123366,247,204,12093,23,0,269,1.63557355966583,2,2,0,6,89.68980285579606,malicious
2341,1763242965.3727202,232,211,17639,53,0,430,3.5250088727926974,1,2,1,0,16.188683975975607,benign
5528,1763245463.3755188,160,157,44257,80,0,1481,4.054539431919459,0,0,0,0,39.032144599408305,benign
6744,1763243609.3225355,182,209,48983,53,0,1303,1.6944918240086757,0,0,1,0,19.911206705493417,benign
4004,1763244295.541122,126,158,25190,22,1,564,3.602855643966536,1,0,0,0,20.838117137145844,benign
1124,1763243037.1311677,39,143,22580,21,1,79,0.9722995890321247,1,1,1,0,25.74637426128958,benign
8710,1763243013.316056,196,209,63327,44421,0,49,0.0462159008248214,1,0,0,0,396.7756019605713,malicious
4050,1763243250.9288807,85,79,36280,443,1,853,2.5089513799970784,1,2,1,0,20.02519268127703,benign
7641,1763242928.0261488,20,209,52694,80,0,41,0.04552166336551779,5,1,0,0,1015.5723417133676,malicious
766,1763242945.9704368,200,9,33400,22,0,164,3.2827604971579367,1,0,1,0,31.666218554136414,benign
2345,1763243347.7896729,125,210,29774,25,0,512,0.16850588001360803,0,0,0,0,11.46458741443593,benign
4072,1763243013.9671762,19,124,42209,22,1,387,3.2347678766969263,1,0,1,0,37.98399416569923,benign
7217,1763242927.763954,34,205,23515,443,0,51,0.07711515785289194,17,0,0,0,544.8334407011401,malicious
4217,1763243441.027833,141,232,46061,22,0,109,3.606725117209522,0,0,0,0,25.817089324471826,benign
7953,1763242953.2215111,30,207,59202,443,0,74,0.09657062630567682,9,1,0,0,1361.312022707681,malicious
5971,1763245480.18794,210,202,9151,80,0,462,4.872587682431541,0,2,0,0,19.236164015158135,benign
3351,1763244499.386771,229,4,22072,53,0,79,4.639651242947742,1,0,1,0,20.63642488486643,benign
4696,1763243172.331373,117,130,8017,53,1,925,3.9588633905685344,0,2,0,0,20.319463040716553,benign
3400,1763244390.451353,28,98,13573,53,0,75,1.2957686270603435,0,2,1,0,37.32098329423954,benign
4082,1763243109.0079012,110,160,10029,443,0,701,0.6690776682856022,1,1,0,0,28.994078972177334,benign
9150,1763242933.787503,243,209,35414,21,0,417,0.7068367687930557,2,2,1,14,78.39889718986068,malicious
1225,1763243053.3101578,194,252,6604,80,1,407,2.8185531155423456,0,1,1,0,18.907122748010405,benign
6293,1763243296.327742,190,142,1070,80,0,715,0.8524673110345478,1,0,0,0,38.269388544179336,benign
3123,1763243354.5014386,73,245,25168,80,0,1092,4.138029299636645,1,1,0,0,8.731023891829816,benign
511,1763242926.47029,149,138,20077,53,0,737,4.594613526230636,1,1,1,0,42.72812164590673,benign
5795,1763244894.4613853,191,199,64705,443,0,682,3.0215446614271997,1,0,1,0,16.399367783780214,benign
8182,1763242921.287348,50,200,2002,31784,0,49,0.023446807198247308,1,0,0,0,198.35927170911893,malicious
9418,1763243016.473453,115,206,10995,22,0,252,1.3170308187146924,2,1,0,17,35.05231639819871,malicious
97,1763242954.7936625,159,47,7395,25,1,1011,2.0467077237458,0,0,0,0,12.233318366399432,benign
6682,1763243035.3087068,155,135,64023,22,1,386,2.2536427504777286,1,0,0,0,45.97139179281976,benign
1513,1763243645.5673578,4,254,31559,25,0,996,1.534894550055276,1,2,1,0,25.62578186268048,benign
8792,1763243037.0268955,240,204,26616,8987,0,69,0.015741204750411044,1,0,0,0,470.3947082068567,malicious
120,1763242949.8205142,145,154,36820,21,1,697,2.1679766917983683,1,1,0,0,10.034175113269198,benign
7792,1763242928.3110394,7,204,41436,443,0,77,0.09538057170009112,5,1,0,0,1134.2705138440244,malicious
6518,1763245817.2524626,165,141,64783,22,0,113,0.2638210641025956,0,2,1,0,16.68541088164882,benign
34,1763242927.5099475,161,137,13557,25,1,822,2.1569261965867548,1,0,1,0,45.748787075267096,benign
7888,1763242958.2363143,8,205,19973,443,0,64,0.07119662061695077,17,0,0,0,965.5377757608254,malicious
6831,1763244131.3057191,84,223,7823,21,0,714,3.286292126641626,1,0,0,0,24.583430500793163,benign
5422,1763245578.5974312,136,161,51843,80,1,915,1.342860902774912,0,1,1,0,45.145394327384835,benign
1069,1763243047.8431134,72,230,64139,443,0,1116,0.17349265184796975,0,0,0,0,42.381555034369086,benign
1348,1763243262.9777067,220,249,58577,22,1,492,3.2642219005003703,1,1,1,0,36.6207395679219,benign
4748,1763245051.8497696,104,168,11558,80,0,946,0.6762870984068352,0,2,0,0,11.86074818743888,benign
6006,1763245802.8897238,165,197,15661,53,1,1135,0.45069157927097325,1,2,0,0,3.3373443014634385,benign
6040,1763244891.9805598,199,252,31727,53,1,453,4.177648515587975,1,0,0,0,3.2816260974569342,benign
3818,1763244375.7678282,43,225,46764,21,0,706,1.2747819398962164,0,0,1,0,39.78310118095118,benign
8447,1763242968.2377322,139,205,35403,44201,0,61,0.012570007003089119,1,0,0,0,270.86529861816996,malicious
5270,1763243328.13989,6,101,45504,80,1,118,0.9049495850376197,0,1,1,0,24.056224484801977,benign
6898,1763243145.3056605,51,154,28962,53,1,964,4.0259837416739535,1,2,1,0,5.414487539224647,benign
5310,1763243128.5744033,30,23,62035,443,1,366,0.44956432343919694,0,2,0,0,21.35893993030818,benign
32,1763242930.4029558,116,191,11516,25,1,1248,1.6529178252657606,1,1,0,0,20.339881873664137,benign
5675,1763244702.3710732,86,41,10958,25,1,1004,3.600511201578664,0,0,1,0,21.964657384526504,benign
4387,1763244031.5209064,248,42,48179,53,0,728,4.5843360818327685,1,2,0,0,21.14143014607528,benign
30,1763242923.6895232,192,225,30148,21,0,879,1.4757845759601935,0,0,1,0,9.678423290945398,benign
4203,1763243573.9433703,56,16,39865,53,0,1221,1.3363650397360165,1,0,1,0,47.294945260462605,benign
7508,1763242929.4507666,33,205,63968,443,0,76,0.09238963141170634,9,0,0,0,1400.5612917370609,malicious
736,1763243270.3977952,116,204,21636,22,0,184,3.6160507749778255,0,0,0,0,1.238551975119658,benign
2068,1763243453.8763645,10,185,57219,22,0,1315,0.22139322197848035,0,2,1,0,41.935970102126205,benign
107,1763242931.8227308,224,141,42973,22,0,1015,4.500466018259497,1,1,0,0,31.62382336550156,benign
9645,1763242958.499865,241,202,1825,21,0,268,1.7096982392652542,1,1,1,18,55.031229646629356,malicious
8895,1763242937.9221637,32,209,51377,35419,0,57,0.046486746871317194,1,0,0,0,234.8804026701078,malicious
8021,1763242984.6375651,202,202,60207,6775,0,66,0.01982658661125239,1,0,0,0,453.8313907444897,malicious
2233,1763243694.3818498,162,12,65495,25,0,348,2.8206673265393927,1,2,0,0,14.338721241149008,benign
994,1763243374.027774,249,23,8631,21,1,339,1.3610907461680068,1,2,0,0,3.7676877761706207,benign
9413,1763243016.692005,250,200,13779,21,0,378,0.6502144258342663,2,2,0,14,20.02700435939394,malicious
7059,1763242918.0623596,16,203,6060,443,0,90,0.08157948271628133,6,0,0,0,1713.303781941145,malicious
6790,1763244053.0322652,40,30,65101,443,0,1374,1.8330880614282432,1,2,1,0,16.289994024342313,benign
361,1763243090.452707,135,103,64421,25,0,275,1.2290416443750145,0,1,0,0,10.364816765304129,benign
305,1763242955.0210493,87,179,65410,443,1,1196,1.0536567998538726,0,0,1,0,34.19197875441712,benign
2628,1763244022.6212864,155,121,44082,443,0,587,0.15734287137337388,1,0,0,0,38.829029628753275,benign
8966,1763243105.1220133,93,205,10697,15394,0,79,0.04833843449975176,1,0,0,0,204.21067931529947,malicious
4514,1763243886.8259752,55,107,41520,443,0,1165,4.575220235637654,1,0,0,0,46.01379164334947,benign
5911,1763243781.8194501,6,191,33776,22,1,222,1.7013629328199913,1,2,0,0,33.93019584817866,benign
8314,1763242930.7731345,28,209,44996,40374,0,57,0.0224371289100892,1,0,0,0,320.4221963079108,malicious
3101,1763244294.1099372,238,116,2928,53,0,243,2.507049387276237,0,0,0,0,24.554495248828186,benign
5704,1763244062.7321908,56,74,37893,21,1,432,4.91709955728365,1,2,0,0,28.616703120665434,benign
3899,1763243050.6666048,97,91,54074,80,0,783,0.15407678812071662,1,2,0,0,7.638003841860732,benign
5441,1763243026.5018816,242,84,23197,53,0,1498,2.7634771940463354,1,2,0,0,48.53752482815431,benign
7931,1763242968.3642738,7,205,7595,80,0,95,0.0018286630187485423,8,0,0,0,511.11252678394777,malicious
622,1763242979.7551327,224,48,49170,53,1,1242,4.271888164668223,0,2,0,0,34.33883627436359,benign
7236,1763242933.977847,28,208,29393,80,0,40,0.058465875120582864,8,1,0,0,1070.4528646846034,malicious
2499,1763243320.0318544,225,217,21816,53,1,387,0.9722781413854787,0,2,0,0,43.99727163784275,benign
714,1763243268.7755158,101,2,23283,53,1,1146,3.459693571399477,1,2,1,0,12.93712480712752,benign
8404,1763243047.2178762,176,209,64929,25817,0,72,0.04123146350827756,1,0,0,0,460.47978533669,malicious
2856,1763243723.4319146,161,155,27820,443,0,1042,1.1086125062768535,0,2,0,0,7.360614597092056,benign
4270,1763244762.3935857,147,60,56156,53,1,1230,3.0963405037519953,1,2,0,0,5.202622429489024,benign
2909,1763243491.468562,39,114,30540,80,1,783,0.5971367135057692,0,1,0,0,47.446797311549076,benign
8081,1763243002.122439,200,200,60277,50380,0,60,0.025031051610036638,1,0,0,0,172.5683329342828,malicious
4517,1763244568.0825894,84,234,64750,22,1,443,4.7533410290089995,0,2,1,0,9.75392995595409,benign
1262,1763243459.4258232,15,178,64454,443,0,167,2.2543130968899083,1,2,1,0,24.054535235394432,benign
3161,1763243887.739997,30,115,42736,80,0,416,1.6209397153941412,0,1,0,0,43.02037661177244,benign
971,1763243097.2025943,59,124,59265,80,0,508,0.4448037287395437,0,1,0,0,27.5083255408761,benign
3913,1763244859.1103764,71,171,47591,21,1,919,4.397048222332235,1,0,1,0,47.904719092678235,benign
5199,1763244157.1573942,54,186,62307,53,1,659,4.11972049372725,0,2,0,0,28.308510316437843,benign
8847,1763243026.8590457,165,205,41044,24119,0,60,0.01021891502843153,1,0,0,0,305.1074561232452,malicious
260,1763242926.0668337,254,131,43975,21,0,1075,4.011886522299209,0,2,0,0,20.47168813378051,benign
3791,1763243019.6484606,17,59,54359,443,1,788,4.054755497610427,0,1,1,0,26.44487996464204,benign
9203,1763242943.8734283,88,207,43279,23,0,199,1.86357275157369,2,1,1,3,89.16807256713302,malicious
488,1763242948.799807,233,73,2838,443,0,188,1.1911127877031165,0,2,1,0,39.03823339828144,benign
7908,1763242928.8209817,19,206,50500,80,0,43,0.09011457205776632,7,0,0,0,1345.4614446847886,malicious
519,1763243003.3658898,111,129,39760,443,0,915,3.4427392773499843,0,2,0,0,31.98741656680992,benign
8343,1763243036.5888968,86,200,52159,36560,0,68,0.02731525248719042,1,0,0,0,480.56971131283643,malicious
312,1763242987.7984009,92,179,23214,21,0,428,2.4347685805136345,0,0,1,0,42.844136380815684,benign
3232,1763243351.7624,142,251,37789,21,1,717,0.41206747698175744,0,1,0,0,31.994922786309232,benign
7933,1763242972.2441475,49,206,20971,443,0,70,0.0014477431675113258,5,0,0,0,1491.5057979763267,malicious
7458,1763242958.58313,9,202,13501,443,0,80,0.06912439066192813,17,1,0,0,1833.8990493704275,malicious
9784,1763242999.4712536,38,205,21741,23,0,480,0.7509564316928846,1,2,0,19,27.780037517584002,malicious
5184,1763244935.3834195,248,14,57977,22,0,335,0.5470148548415185,1,0,0,0,43.85474890763532,benign
8077,1763243018.1496165,114,201,46862,25142,0,41,0.028282242940741883,1,0,0,0,355.3203422668199,malicious
6502,1763244028.1160674,97,102,52815,443,0,580,4.419702731122946,1,0,1,0,9.850798237437585,benign
6791,1763245102.5683095,17,27,15723,53,0,1485,0.5660210671521565,0,1,0,0,11.405521795328614,benign
7773,1763242963.6266663,30,205,58699,443,0,40,0.05346528185284487,13,0,0,0,950.6250360763551,malicious
2738,1763244177.316711,126,147,62792,21,1,1437,1.0728469938566805,0,2,1,0,4.0539496168197875,benign
7842,1763242943.0881627,41,206,65356,443,0,78,0.058157025488063605,16,1,0,0,826.1267820908402,malicious
6262,1763243969.5203974,28,230,60169,22,1,540,3.5629590793327344,0,1,1,0,34.46621437363773,benign
8206,1763242925.323516,3,204,47986,50254,0,46,0.016700394627466256,1,0,0,0,339.4568264428669,malicious
1248,1763243357.0981169,173,141,10511,53,1,332,3.7402527277732402,0,2,0,0,46.88079491651316,benign
9336,1763243057.7250507,122,209,29675,3389,0,289,0.6981701624207706,1,2,1,7,42.78088090670251,malicious
4195,1763244260.0527534,151,187,59216,22,0,731,3.786845751858368,0,0,1,0,2.8148672917243323,benign
8001,1763242951.3685913,138,208,53146,48284,0,43,0.026833210281430448,1,0,0,0,208.56865940109876,malicious
7378,1763242924.4021032,14,200,28038,80,0,64,0.0867767032509778,14,1,0,0,1033.0749693306764,malicious
3435,1763243576.2512014,27,89,16002,25,0,1382,2.5950469125438476,1,0,0,0,34.417382852169176,benign
5382,1763245359.3801353,67,242,44906,21,0,1353,3.061827192519949,1,2,1,0,46.79679190226397,benign
959,1763243357.731435,109,189,21324,22,1,1211,4.661081034461457,1,1,1,0,45.24948200202326,benign
417,1763243022.7207575,207,80,28240,443,1,1265,1.9757139457383004,1,2,1,0,47.96639394771927,benign
5742,1763243623.9261858,106,247,37912,21,0,1035,0.6792709453013664,1,0,1,0,8.18771579899268,benign
6728,1763245597.6498885,222,76,35885,21,0,912,1.2594688280891297,0,0,1,0,3.3105633133713575,benign
4382,1763244673.3135483,141,185,36323,22,1,521,3.079033637849465,0,1,1,0,6.000738670426426,benign
5197,1763244808.405045,145,69,34815,53,1,461,0.8119731001376732,1,1,1,0,44.223163951700485,benign
1113,1763243237.6332014,107,87,25520,21,0,846,1.4473980406708369,1,0,1,0,9.24331131698047,benign
2689,1763243738.445099,15,63,2031,21,1,288,4.465494674768025,1,0,0,0,14.07352709027139,benign
6473,1763243357.424329,121,215,4747,443,1,639,0.3374757993689686,0,0,0,0,21.974590118303162,benign
8820,1763242976.3075325,60,208,10006,22648,0,61,0.04984053368180438,1,0,0,0,126.58839494701377,malicious
7808,1763242923.3580813,9,206,14589,80,0,53,0.022938930596600696,15,1,0,0,1144.5651112930948,malicious
3411,1763244420.459381,39,208,6524,22,0,907,4.115387082322667,1,0,0,0,49.08608713727065,benign
81,1763242944.908003,28,202,2086,80,0,1318,0.5371012106890753,1,0,0,0,17.80341634963475,benign
4614,1763244173.2678945,120,86,56496,22,1,1179,4.3976654501370325,0,0,1,0,9.03272889637831,benign
1374,1763243131.30508,194,219,54047,25,1,146,4.821393037015168,1,1,0,0,27.02436170466362,benign
1510,1763243200.2142842,56,63,57853,80,1,122,3.4375747254547138,0,1,0,0,26.156306451217265,benign
6443,1763243841.8812802,22,3,5890,22,0,1130,2.0975687515158454,0,0,1,0,42.14086469113448,benign
3071,1763243001.6302474,156,79,12818,25,1,195,3.2250373282314646,0,1,1,0,7.28416207660818,benign
3016,1763243884.0649083,141,124,35663,25,0,702,0.564596667020148,1,0,0,0,1.0534855101248901,benign
4823,1763245121.788869,222,89,24688,25,1,205,1.8630107223244916,0,2,1,0,41.20236788891799,benign
7822,1763242960.3028421,31,205,37351,80,0,50,0.06263774656891609,12,1,0,0,1560.2536826968192,malicious
93,1763242955.6659195,89,146,44327,53,1,485,2.7449272033817023,0,2,0,0,12.378422062194048,benign
9421,1763242993.25859,199,201,43774,21,0,386,1.848590743864963,1,1,0,17,70.4727509847264,malicious
6600,1763245478.3561232,223,172,54614,21,1,611,3.1712455811356373,1,1,1,0,49.72462330927067,benign
4443,1763243178.9356194,24,3,22970,443,0,571,3.0606220213889093,1,2,0,0,13.744591961880479,benign
7602,1763242953.7576814,41,201,26540,80,0,61,0.04941713412027817,10,0,0,0,1380.3853546845658,malicious
3835,1763243673.3588626,166,34,21843,25,0,324,3.582523459020116,1,2,1,0,8.92718229332241,benign
9702,1763243184.8961225,171,200,10933,21,0,365,0.7820750963994365,1,1,1,7,22.3963117621712,malicious
4322,1763243431.3924298,62,135,52374,22,0,604,4.449102040440022,0,1,1,0,4.955982917148635,benign
3394,1763243675.8893738,176,53,29248,53,1,696,3.2666225591158637,0,0,0,0,3.1754313993120293,benign
4752,1763244399.3917286,38,118,26082,22,1,1184,2.1613473081213783,0,2,0,0,20.858256638368065,benign
